Kent-Sussex-Wessex	0979	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	RA	86	87	88	90	91	92	Notes
Kent-Sussex-Wessex	0979	SO110	CSM3	Hawkwood Jn (Up Chatham Loop)	St Mary Cray Jn	Hawkwood Jn (Up Chatham Loop) – St Mary Cray Jn	11	66	12	30	8	N	N	Y	N	N	Y
Kent-Sussex-Wessex	0979	SO110	VIR	Bickley Jn	St Mary Cray Down Jn	Bickley Jn – St Mary Cray Down Jn	12	38	12	79	8	N	N	Y	N	N	Y
Kent-Sussex-Wessex	0979	SO110	VIR	St Mary Cray Down Jn	St Mary Cray Up Jn	St Mary Cray Down Jn – St Mary Cray Up Jn	12	79	13	17	8	N	N	Y	N	N	Y
Kent-Sussex-Wessex	0979	SO110	VIR	St Mary Cray Up Jn	Swanley Jn	St Mary Cray Up Jn – Swanley Jn	13	17	17	46	8	N	N	Y	N	N	Y
Kent-Sussex-Wessex	0979	SO110	VIR	Swanley Jn	Fawkham Jn	Swanley Jn – Fawkham Jn	17	46	22	49	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO110	VIR	Fawkham Jn	CTRL	Fawkham Jn – CTRL	22	49	0	00	8	N	N	Y	N	N	Y
Kent-Sussex-Wessex	0979	SO110	VIR	Fawkham Jn	Rochester Bridge Jn	Fawkham Jn – Rochester Bridge Jn	22	49	33	01	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO110	VIR	Rochester Bridge Jn	Gillingham	Rochester Bridge Jn – Gillingham	33	01	35	75	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO110	VIR	Gillingham	Western Jn	Gillingham – Western Jn	35	75	43	70	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO110	VIR	Western Jn	Eastern Jn	Western Jn – Eastern Jn	43	70	44	18	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO110	VIR	Eastern Jn	Faversham Jn	Eastern Jn – Faversham Jn	44	18	52	13	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO110	VIR	Faversham Jn	Ramsgate Station	Faversham Jn – Ramsgate Station	52	13	79	21	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO110	ACR	Ramsgate Station	Ramsgate Substation	Ramsgate Station – Ramsgate Substation	85	67	85	22	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO130	XTD	Charing Cross	Metropolitan Jn	Charing Cross – Metropolitan Jn	0	00	1	31	4	N	N	N	N	N	N
Kent-Sussex-Wessex	0979	SO130	CBM	Cannon Street	Cannon Street Substation	Cannon Street – Cannon Street Substation	0	00	0	20	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO130	CSW	Cannon Street Sub Station	Metropolitan Jn (via Metropolitan Reversible line)	Cannon Street Sub Station – Metropolitan Jn (via Metropolitan Reversible line)	1	53	1	33	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO130	XTD	Metropolitan Jn	Borough Market Jn	Metropolitan Jn – Borough Market Jn	1	31	1	50	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO130	CBM	Cannon Street Substation	Borough Market Jn	Cannon Street Substation – Borough Market Jn	0	20	0	38	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO130	XTD	Borough Market Jn	London Bridge platforms 1-9	Borough Market Jn – London Bridge platforms 1-9	1	50	1	69	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO130	XTD	London Bridge platforms 1-9	North Kent East Jn	London Bridge platforms 1-9 – North Kent East Jn	1	69	4	25	8 R1	N	N	R2	N	N	N	R1 RA4 Down and Reversible lines (04m 14ch to 04m 18ch) RA8 = All other lines NC/G1/2010/ICP-RA/SO001V1 until 01 March 2021 R2 15mph only Down and Reversible lines (04m 14ch to 04m 18ch) NC/G1/2010/ICP-RA/SO001V1 until 01 March 2021
Kent-Sussex-Wessex	0979	SO130	XTD	North Kent East Jn	Tanners Hill Jn	North Kent East Jn – Tanners Hill Jn	4	25	5	29	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO130	XTD	Tanners Hill Jn	Parks Bridge Jn	Tanners Hill Jn – Parks Bridge Jn	5	29	6	14	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO130	LLL	Parks Bridge Jn	Ladywell Jn	Parks Bridge Jn – Ladywell Jn	6	14	6	29	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO130	XTD	Parks Bridge Jn	Courthill Loop South Jn	Parks Bridge Jn – Courthill Loop South Jn	6	14	6	21	8	N	N	Y	N	N	N
Kent-Sussex-Wessex	0979	SO130	XTD	Courthill Loop South Jn	Hither Green Jn	Courthill Loop South Jn – Hither Green Jn	6	21	7	04	8	N	N	Y	N	N	N
